,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score,Word,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score_extended
437,8053,3k,voice,64.0,1.8129133566428555,2.16781701989309,4.83,1.54,1.932,213.0,387.0,359.0,True,True,True,13.50126807957236,voice,86.15686274509804,64.0,1.8129133566428555,2.16781701989309,13.50126807957236
612,1372,3k,count,17.0,1.255272505103306,2.7254578714326394,2.61,0.98,1.044,92.0,57.0,57.0,True,True,True,13.511831485730557,count,89.96078431372548,17.0,1.255272505103306,2.7254578714326394,13.511831485730557
499,6964,3k,star,36.0,1.568201724066995,2.4125286524689504,3.89,1.59,1.556,85.0,93.0,80.0,True,True,True,13.540114609875802,star,81.3529411764706,36.0,1.568201724066995,2.4125286524689504,13.540114609875802
457,915,3k,catch,53.0,1.7323937598229686,2.248336616712977,4.61,2.07,1.844,187.0,192.0,146.0,True,True,True,13.603346466851907,catch,135.50980392156862,53.0,1.7323937598229686,2.248336616712977,13.603346466851907
469,4646,3k,noise,49.0,1.6989700043360187,2.2817603721999267,4.5,2.2,1.8,213.0,157.0,111.0,True,True,True,13.627041488799707,noise,34.88235294117647,49.0,1.6989700043360187,2.2817603721999267,13.627041488799707
449,2125,3k,far,61.0,1.792391689498254,2.1883386870376915,4.878935,1.57,1.9515740000000001,377.0,369.0,389.0,True,True,True,13.632289748150766,far,220.76470588235293,61.0,1.792391689498254,2.1883386870376915,13.632289748150766
415,4286,3k,may,94.0,1.9777236052888478,2.0030067712470974,5.65,2.35,2.26,616.0,518.0,770.0,True,True,True,13.66202708498839,may,511.37254901960785,94.0,1.9777236052888478,2.0030067712470974,13.66202708498839
511,6881,3k,square,38.0,1.591064607026499,2.3896657695094463,4.11,1.18,1.6440000000000001,16.0,31.0,48.0,True,True,True,13.668663078037785,square,31.764705882352942,38.0,1.591064607026499,2.3896657695094463,13.668663078037785
546,4990,3k,pink,31.0,1.505149978319906,2.4755803982160396,3.8,1.61,1.52,20.0,43.0,40.0,True,True,True,13.702321592864159,pink,28.470588235294116,31.0,1.505149978319906,2.4755803982160396,13.702321592864159
576,6515,3k,smile,26.0,1.4313637641589874,2.549366612376958,3.51,1.72,1.4040000000000001,104.0,118.0,100.0,True,True,True,13.707466449507832,smile,58.0,26.0,1.4313637641589874,2.549366612376958,13.707466449507832
473,8135,3k,warm,51.0,1.7160033436347992,2.2647270329011464,4.65,1.79,1.86,242.0,241.0,277.0,True,True,True,13.708908131604586,warm,52.13725490196079,51.0,1.7160033436347992,2.2647270329011464,13.708908131604586
684,6816,3k,spoon,14.0,1.1760912590556813,2.804639117480264,2.5,0.79,1.0,19.0,12.0,12.0,True,True,True,13.718556469921056,spoon,7.607843137254902,14.0,1.1760912590556813,2.804639117480264,13.718556469921056
626,4579,3k,neck,19.0,1.3010299956639813,2.679700380871964,3.0,1.25,1.2,65.0,87.0,85.0,True,True,True,13.718801523487857,neck,59.509803921568626,19.0,1.3010299956639813,2.679700380871964,13.718801523487857
494,5634,3k,road,47.0,1.6812412373755872,2.2994891391603582,4.55,2.44,1.82,250.0,279.0,249.0,True,True,True,13.747956556641434,road,111.94117647058823,47.0,1.6812412373755872,2.2994891391603582,13.747956556641434
529,3361,3k,horse,37.0,1.5797835966168101,2.4009467799191353,4.15,1.46,1.66,246.0,233.0,232.0,True,True,True,13.753787119676542,horse,92.88235294117646,37.0,1.5797835966168101,2.4009467799191353,13.753787119676542
518,4367,3k,mine,39.0,1.6020599913279623,2.3786703852079834,4.239515,2.42,1.6958060000000001,116.0,104.0,93.0,True,True,True,13.754196540831934,mine,250.98039215686273,39.0,1.6020599913279623,2.3786703852079834,13.754196540831934
591,950,3k,chair,24.0,1.3979400086720377,2.5827903678639075,3.43,1.33,1.3719999999999999,108.0,130.0,133.0,True,True,True,13.76116147145563,chair,49.23529411764706,24.0,1.3979400086720377,2.5827903678639075,13.76116147145563
410,7658,3k,toad,115.0,2.0644579892269186,1.916272387309027,6.11,2.64,2.444,419.0,63.0,12.0,True,True,True,13.775089549236109,toad,5.686274509803922,115.0,2.0644579892269186,1.9162723873090268,13.775089549236107
571,741,3k,brush,29.0,1.4771212547196624,2.5036091218162833,3.78,1.59,1.5119999999999998,68.0,39.0,45.0,True,True,True,13.794436487265132,brush,14.156862745098039,29.0,1.4771212547196624,2.5036091218162833,13.794436487265132
496,5586,3k,ride,49.0,1.6989700043360187,2.2817603721999267,4.67,2.17,1.868,328.0,195.0,172.0,True,True,True,13.797041488799707,ride,135.37254901960785,49.0,1.6989700043360187,2.2817603721999267,13.797041488799707
405,4382,3k,miss,129.0,2.113943352306837,1.8667870242291085,6.33,3.41,2.532,#N/A,#N/A,#N/A,True,True,True,13.797148096916434,#N/A,#N/A,129.0,2.113943352306837,1.8667870242291085,13.797148096916434
488,561,3k,both,52.0,1.724275869600789,2.2564545069351567,4.772365,1.57,1.9089459999999998,213.0,268.0,333.0,True,True,True,13.798183027740627,both,295.3333333333333,52.0,1.724275869600789,2.2564545069351567,13.798183027740627
503,7289,3k,sweet,45.0,1.662757831681574,2.3179725448543715,4.53,2.46,1.8119999999999998,35.0,63.0,64.0,True,True,True,13.801890179417487,sweet,145.19607843137254,45.0,1.662757831681574,2.3179725448543715,13.801890179417487
520,6959,3k,stand,41.0,1.6232492903979006,2.357481086138045,4.39,1.79,1.756,228.0,198.0,201.0,True,True,True,13.81992434455218,stand,226.19607843137254,41.0,1.6232492903979006,2.357481086138045,13.81992434455218
525,777,3k,bump,40.0,1.6127838567197355,2.36794651981621,4.35,1.6,1.74,67.0,41.0,14.0,True,True,True,13.82178607926484,bump,12.352941176470589,40.0,1.6127838567197355,2.36794651981621,13.82178607926484
536,131,3k,bag,38.0,1.591064607026499,2.3896657695094463,4.28,1.56,1.712,252.0,170.0,124.0,True,True,True,13.838663078037786,bag,94.03921568627452,38.0,1.591064607026499,2.3896657695094463,13.838663078037786
595,1268,3k,coat,25.0,1.414973347970818,2.5657570285651277,3.58,1.22,1.432,120.0,82.0,83.0,True,True,True,13.84302811426051,coat,42.07843137254902,25.0,1.414973347970818,2.5657570285651277,13.84302811426051
517,8392,3k,wolf,43.0,1.6434526764861874,2.337277700049758,4.5,1.79,1.8,247.0,81.0,39.0,True,True,True,13.849110800199032,wolf,20.274509803921568,43.0,1.6434526764861874,2.337277700049758,13.849110800199032
560,7020,3k,step,34.0,1.5440680443502757,2.4366623321856697,4.11,1.37,1.6440000000000001,80.0,80.0,71.0,True,True,True,13.85664932874268,step,118.66666666666667,34.0,1.5440680443502757,2.4366623321856697,13.85664932874268
506,3316,3k,hold,47.0,1.6812412373755872,2.2994891391603582,4.67,2.89,1.868,175.0,214.0,212.0,True,True,True,13.867956556641433,hold,436.72549019607845,47.0,1.6812412373755872,2.2994891391603582,13.867956556641433
550,6988,3k,stay,36.0,1.568201724066995,2.4125286524689504,4.22,2.21,1.6880000000000002,438.0,348.0,301.0,True,True,True,13.870114609875802,stay,515.6470588235294,36.0,1.568201724066995,2.4125286524689504,13.870114609875802
547,6511,3k,smell,36.0,1.568201724066995,2.4125286524689504,4.22,1.44,1.6880000000000002,112.0,113.0,94.0,True,True,True,13.870114609875802,smell,83.13725490196079,36.0,1.568201724066995,2.4125286524689504,13.870114609875802
622,359,3k,bite,24.0,1.3979400086720377,2.5827903678639075,3.58,1.3,1.432,54.0,46.0,43.0,True,True,True,13.91116147145563,bite,40.78431372549019,24.0,1.3979400086720377,2.5827903678639075,13.91116147145563
498,2990,3k,ground,52.0,1.724275869600789,2.2564545069351567,4.89,2.3,1.956,325.0,317.0,335.0,True,True,True,13.915818027740627,ground,72.47058823529412,52.0,1.724275869600789,2.2564545069351567,13.915818027740627
526,8568,3k,young,44.0,1.6532125137753437,2.327517862760602,4.61,1.5,1.844,157.0,297.0,401.0,True,True,True,13.920071451042407,young,243.1764705882353,44.0,1.6532125137753437,2.327517862760602,13.920071451042407
599,8113,3k,wall,27.0,1.4471580313422192,2.5335723451937264,3.79,1.75,1.516,109.0,160.0,170.0,True,True,True,13.924289380774905,wall,70.68627450980392,27.0,1.4471580313422192,2.5335723451937264,13.924289380774905
535,4111,3k,loud,42.0,1.6334684555795864,2.3472619209563588,4.537911,1.51,1.8151644,123.0,140.0,108.0,True,True,True,13.926958683825436,loud,39.8235294117647,42.0,1.6334684555795864,2.3472619209563588,13.926958683825436
559,1005,3k,cheese,37.0,1.5797835966168101,2.4009467799191353,4.33,1.75,1.732,32.0,31.0,32.0,True,True,True,13.933787119676541,cheese,39.03921568627451,37.0,1.5797835966168101,2.4009467799191353,13.933787119676541
461,3710,3k,king,70.0,1.8512583487190752,2.1294720278168704,5.42,2.63,2.168,399.0,263.0,209.0,True,True,True,13.937888111267482,king,129.2549019607843,70.0,1.8512583487190752,2.1294720278168704,13.937888111267482
490,2168,3k,feel,58.0,1.7708520116421442,2.209878364893801,5.11,2.73,2.044,466.0,414.0,419.0,True,True,True,13.949513459575204,feel,627.2352941176471,58.0,1.7708520116421442,2.209878364893801,13.949513459575204
489,1027,3k,child,59.0,1.7781512503836436,2.202579126152302,5.14536,1.7,2.058144,70.0,118.0,144.0,True,True,True,13.955676504609208,child,157.64705882352942,59.0,1.7781512503836436,2.202579126152302,13.955676504609208
527,5993,3k,sea,46.0,1.6720978579357175,2.308632518600228,4.74,1.56,1.896,240.0,243.0,225.0,True,True,True,13.974530074400912,sea,59.84313725490196,46.0,1.6720978579357175,2.308632518600228,13.974530074400912
533,2115,3k,fall,45.0,1.662757831681574,2.3179725448543715,4.71,2.63,1.8840000000000001,273.0,173.0,174.0,True,True,True,13.981890179417487,fall,118.50980392156863,45.0,1.662757831681574,2.3179725448543715,13.981890179417487
582,1727,3k,dig,33.0,1.5314789170422551,2.4492514594936905,4.19,2.34,1.676,108.0,52.0,45.0,True,True,True,13.987005837974763,dig,46.21568627450981,33.0,1.5314789170422551,2.4492514594936905,13.987005837974763
630,6780,3k,splash,24.0,1.3979400086720377,2.5827903678639075,3.67,2.35,1.4680000000000002,36.0,21.0,10.0,True,True,True,14.00116147145563,splash,4.215686274509804,24.0,1.3979400086720377,2.5827903678639075,14.00116147145563
627,8618,3k,zoo,25.0,1.414973347970818,2.5657570285651277,3.75,1.12,1.5,88.0,40.0,26.0,True,True,True,14.01302811426051,zoo,13.647058823529411,25.0,1.414973347970818,2.5657570285651277,14.01302811426051
650,6727,3k,speak,22.0,1.3617278360175928,2.619002540518353,3.56,1.38,1.4240000000000002,50.0,107.0,132.0,True,True,True,14.036010162073412,speak,187.1764705882353,22.0,1.3617278360175928,2.619002540518353,14.036010162073412
568,7963,3k,use,38.0,1.591064607026499,2.3896657695094463,4.5,1.82,1.8,436.0,474.0,666.0,True,True,True,14.058663078037785,use,343.84313725490193,38.0,1.591064607026499,2.3896657695094463,14.058663078037785
567,1221,3k,close,38.0,1.591064607026499,2.3896657695094463,4.5,1.82,1.8,206.0,269.0,251.0,True,True,True,14.058663078037785,close,219.4313725490196,38.0,1.591064607026499,2.3896657695094463,14.058663078037785
543,2999,3k,grow,45.0,1.662757831681574,2.3179725448543715,4.79,1.93,1.916,298.0,301.0,320.0,True,True,True,14.061890179417485,grow,59.490196078431374,45.0,1.662757831681574,2.3179725448543715,14.061890179417485
592,8476,3k,wrong,32.0,1.5185139398778875,2.462216436658058,4.22,1.48,1.6880000000000002,158.0,191.0,168.0,True,True,True,14.06886574663223,wrong,523.0980392156863,32.0,1.5185139398778875,2.462216436658058,14.06886574663223
540,3707,3k,kind,47.0,1.6812412373755872,2.2994891391603582,4.89,1.23,1.956,256.0,352.0,436.0,True,True,True,14.087956556641434,kind,590.6862745098039,47.0,1.6812412373755872,2.2994891391603582,14.087956556641434
748,6544,3k,snack,13.0,1.146128035678238,2.8346023408577077,2.78,1.22,1.112,13.0,13.0,6.0,True,True,True,14.11840936343083,snack,9.137254901960784,13.0,1.146128035678238,2.8346023408577077,14.11840936343083
706,4817,3k,pants,17.0,1.255272505103306,2.7254578714326394,3.2271,1.75,1.29084,54.0,29.0,27.0,True,True,True,14.128931485730558,pants,58.745098039215684,17.0,1.255272505103306,2.7254578714326394,14.128931485730558
577,8182,3k,wear,39.0,1.6020599913279623,2.3786703852079834,4.63,2.43,1.8519999999999999,81.0,106.0,108.0,True,True,True,14.144681540831932,wear,109.33333333333333,39.0,1.6020599913279623,2.3786703852079834,14.144681540831932
652,1756,3k,dirt,24.0,1.3979400086720377,2.5827903678639075,3.83,1.15,1.5319999999999998,103.0,81.0,66.0,True,True,True,14.16116147145563,dirt,25.686274509803923,24.0,1.3979400086720377,2.5827903678639075,14.16116147145563
600,692,3k,bring,34.0,1.5440680443502757,2.4366623321856697,4.42,2.46,1.768,171.0,175.0,190.0,True,True,True,14.166649328742679,bring,327.15686274509807,34.0,1.5440680443502757,2.4366623321856697,14.166649328742679
